"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013743","2004-04","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","4.5",",X","24.3","0","24.3",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","11",",0","1",",0","12","","","","20040405",",,0","20040430","+,,0","20040430","+,,0","1","","20040412",",,0","20040419",",,0","-0.6",",0,05,","0",",,0,30,+","0",",,0,30,+","30.0",",,0,12,","32.8",",0,19,","2250.3","0","151.6",",0","97.8",",,,0","","","","","","","","","0",",,,0","14.09",",0","19.14",",,,0","9.04",",,,0","0","2,W","","","330",",X","300",",X","","","","","","","15.6",",X","20.1",",X","","","",""
"USW00013743","2004-05","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","4.0",",X","159.9","0","135.6",",0","18",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","14","","","","20040504",",,0","20040531","+,,0","20040525",",,0","13","","20040502",",,0","20040523",",,0","6.7",",0,04,","0",",,0,31,+","0",",T,0,25,","17.0",",,0,02,","33.3",",0,23,","2269.5","0","19.2",",0","75.7",",,,0","","","","","","","","","0",",T,,0","22.09",",0","27.02",",,,0","17.16",",,,0","0","3,W","","","250",",X","220",",W","","","","","","","14.8",",X","19.7",",W","","","",""
"USW00013743","2004-06","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","3.8",",X","302.3","0","142.4",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","17","","1","","20040606",",,0","20040630","+,,0","20040630","+,,0","5","","20040622",",,0","20040617","+,,0","13.9",",0,06,","0",",,0,30,+","0",",,0,30,+","32.0",",,0,22,","33.3",",0,17,+","2272.0","0","2.5",",0","116.8",",,,0","","","","","","","","","0",",,,0","23.00",",0","27.44",",,,0","18.55",",,,0","","","","","20",",X","310",",X","","","","","","","17.0",",X","18.3",",X","","","",""
"USW00013743","2004-07","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","3.5",",X","535.3","0","233.0",",0","15",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","18","","","","20040715",",,0","20040731","+,,0","20040719",",,0","8","","20040704",",,0","20040705","+,,0","18.9",",0,15,","0",",,0,31,+","0",",T,0,19,","55.4",",,0,04,","33.3",",0,05,+","0.0","0","0.0",",0","177.3",",,,0","","","","","","","","","0",",T,,0","25.85",",0","29.89",",,,0","21.81",",,,0","","","","","280",",X","280",",X","","","","","","","13.4",",X","18.3",",X","","","",""
"USW00013743","2004-08","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","3.5",",X","722.5","0","187.2",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","21","","","","20040807",",,0","20040831","+,,0","20040811",",,0","5","","20040812",",,0","20040804",",,0","14.4",",0,07,","0",",,0,31,+","0",",T,0,11,","61.7",",,0,12,","32.8",",0,04,","0.0","0","0.0",",0","129.3",",,,0","","","","","","","","","0",",T,,0","24.37",",0","28.30",",,,0","20.45",",,,0","","","","","190",",X","180",",X","","","","","","","14.3",",X","17.9",",X","","","",""
"USW00013743","2004-09","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","3.2",",X","836.6","0","114.1",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","14","","","","20040919",",,0","20040930","+,,0","20040930","+,,0","3","","20040928",",,0","20040923",",,0","10.6",",0,19,","0",",,0,30,+","0",",,0,30,+","62.5",",,0,28,","30.6",",0,23,","4.2","0","4.2",",0","101.4",",,,0","","","","","","","","","0",",,,0","22.00",",0","26.14",",,,0","17.85",",,,0","","","","","10",",X","360",",X","","","","","","","15.6",",X","18.3",",X","","","",""
"USW00013743","2004-10","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","2.9",",X","840.8","0","4.2",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","13","","2","","20041018",",,0","20041031","+,,0","20041031","+,,0","2","","20041002",",,0","20041031",",,0","5.0",",0,18,","0",",,0,31,+","0",",,0,31,+","21.3",",,0,02,","26.1",",0,31,","124.4","0","120.2",",0","44.2",",,,0","","","","","","","","","0",",,,0","14.59",",0","18.73",",,,0","10.45",",,,0","","","","","10",",X","260",",X","","","","","","","16.1",",X","22.8",",X","","","",""
"USW00013743","2004-11","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","3.1",",X","840.8","0","0.0",",0","11",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","10","","1","","20041126","+,,0","20041130","+,,0","20041130","+,,0","","","20041112",",,0","20041103","+,,0","0.6",",0,26,+","0",",,0,30,+","0",",,0,30,+","52.3",",,0,12,","21.7",",0,03,+","357.8","0","233.4",",0","114.3",",,,0","","","","","","","","","0",",,,0","10.55",",0","14.89",",,,0","6.21",",,,0","","","","","310",",X","310",",X","","","","","","","15.6",",X","20.1",",X","","","",""
"USW00013743","2004-12","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","3.7",",X","840.8","0","0.0",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","16",",0","2",",0","0",",0","0",",0","9","","4","","20041220",",,0","20041231","+,,0","20041219",",,0","2","","20041223",",,0","20041207",",,0","-11.7",",0,20,","0",",,0,31,+","3",",,0,19,","22.6",",,0,23,","17.8",",0,07,","787.7","0","429.9",",0","77.4",",,,0","","","","","","","","","3",",,,0","4.46",",0","8.94",",,,0","-0.01",",,,0","","","","","290",",X","290",",X","","","","","","","17.9",",X","23.2",",X","","","",""
"USW00013743","2005-01","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","3.9",",X","0.0","0","0.0",",0","11",",0","7",",0","1",",0","7",",0","2",",0","0",",0","17",",0","9",",0","1",",0","0",",0","13","","5","","20050128","+,,0","20050125","+,,0","20050122",",,0","","","20050114",",,0","20050113",",,0","-11.1",",0,28,+","51",",,0,25,+","76",",,0,22,","46.2",",,0,14,","21.7",",0,13,","1286.2","0","498.5",",0","84.2",",,,0","","","","","","","","","162",",,,0","2.25",",0","6.06",",,,0","-1.55",",,,0","","","","","310",",X","330",",X","","","","","","","14.8",",X","20.6",",X","","","",""
"USW00013743","2005-02","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","3.8",",X","0.0","0","0.0",",0","7",",0","5",",0","0",",0","2",",0","2",",0","0",",0","17",",0","0",",0","0",",0","0",",0","11","","4","","20050219",",,0","20050225",",,0","20050224",",,0","","","20050214",",,0","20050216",",,0","-6.7",",0,19,","76",",,0,25,","74",",,0,24,","12.4",",,0,14,","17.8",",0,16,","1682.0","0","395.8",",0","41.4",",,,0","","","","","","","","","133",",,,0","4.20",",0","8.99",",,,0","-0.60",",,,0","","","","","320",",X","320",",X","","","","","","","13.9",",X","19.2",",X","","","",""
"USW00013743","2005-03","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","4.4",",X","0.0","0","0.0",",0","8",",0","5",",0","2",",0","2",",0","0",",0","0",",0","12",",0","0",",0","1",",0","0",",0","6","","2","","20050309",",,0","20050301",",,0","20050308",",,0","2","","20050323",",,0","20050307",",,0","-6.7",",0,09,","51",",,0,01,","20",",,0,08,","47.0",",,0,23,","21.1",",0,07,","2060.8","0","378.8",",0","113.4",",,,0","","","","","","","","","20",",,,0","6.11",",0","10.63",",,,0","1.60",",,,0","","","","","320",",X","310",",X","","","","","","","16.1",",X","19.7",",X","","","",""
"USW00013743","2005-04","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","4.1",",X","8.6","0","8.6",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","10","","","","20050425","+,,0","20050430","+,,0","20050430","+,,0","2","","20050402",",,0","20050420",",,0","4.4",",0,25,+","0",",,0,30,+","0",",,0,30,+","45.5",",,0,02,","30.0",",0,20,","2197.5","0","136.7",",0","110.0",",,,0","","","","","","","","","0",",,,0","14.06",",0","19.55",",,,0","8.58",",,,0","","","","","330",",X","310",",X","","","","","","","14.3",",X","20.6",",X","","","",""
"USW00013743","2005-05","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","4.0",",X","24.8","0","16.2",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","8","","1","","20050503",",,0","20050531","+,,0","20050514",",,0","1","","20050520",",,0","20050511",",,0","3.3",",0,03,","0",",,0,31,+","0",",T,0,14,","66.8",",,0,20,","28.9",",0,11,","2267.2","0","69.7",",0","117.2",",,,0","","","","","","","","","0",",T,,0","16.61",",0","21.64",",,,0","11.58",",,,0","","","","","280",",X","270",",X","","","","","","","15.6",",X","24.1",",X","","","",""
"USW00013743","2005-06","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","3.8",",X","204.8","0","180.0",",0","9",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","11","","","","20050601",",,0","20050630","+,,0","20050630","+,,0","5","","20050629",",,0","20050628",",,0","13.9",",0,01,","0",",,0,30,+","0",",,0,30,+","26.2",",,0,29,","34.4",",0,28,","2269.4","0","2.2",",0","73.1",",,,0","","","","","","","","","0",",,,0","24.26",",0","29.00",",,,0","19.52",",,,0","","","","","340",",X","340",",X","","","","","","","17.0",",X","20.1",",X","","","",""
"USW00013743","2005-07","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","3.0",",X","471.3","0","266.5",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","15","","1","","20050724","+,,0","20050731","+,,0","20050731","+,,0","10","","20050708",",,0","20050727","+,,0","18.9",",0,24,+","0",",,0,31,+","0",",,0,31,+","54.4",",,0,08,","36.1",",0,27,+","0.0","0","0.0",",0","154.1",",,,0","","","","","","","","","0",",,,0","26.93",",0","31.30",",,,0","22.56",",,,0","","","","","330",",X","330",",X","","","","","","","17.0",",X","20.1",",X","","","",""
"USW00013743","2005-08","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","3.2",",X","731.4","0","260.1",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","11","","","","20050825",",,0","20050831","+,,0","20050831","+,,0","3","","20050808",",,0","20050805","+,,0","16.7",",0,25,","0",",,0,31,+","0",",,0,31,+","29.7",",,0,08,","36.1",",0,05,+","0.0","0","0.0",",0","59.3",",,,0","","","","","","","","","0",",,,0","26.72",",0","31.06",",,,0","22.39",",,,0","","","","","240",",X","290",",X","","","","","","","13.4",",X","15.6",",X","","","",""
"USW00013743","2005-09","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","3.5",",X","900.4","0","169.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","3","","","","20050930",",,0","20050930","+,,0","20050930","+,,0","1","","20050926",",,0","20050923",",,0","10.0",",0,30,","0",",,0,30,+","0",",,0,30,+","2.3",",,0,26,","33.9",",0,23,","2.8","0","2.8",",0","2.9",",,,0","","","","","","","","","0",",,,0","23.88",",0","29.27",",,,0","18.48",",,,0","","","","","340",",X","360",",X","","","","","","","11.6",",X","13.4",",X","","","",""
"USW00013743","2005-10","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","4.0",",X","924.9","0","24.5",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","10","","1","","20051029","+,,0","20051031","+,,0","20051031","+,,0","1","","20051008",",,0","20051002",",,0","4.4",",0,29,+","0",",,0,31,+","0",",,0,31,+","93.2",",,0,08,","27.8",",0,02,","105.7","0","102.9",",0","239.1",",,,0","","","","","","","","","0",",,,0","15.80",",0","19.89",",,,0","11.71",",,,0","","","","","210",",X","220",",X","","","","","","","13.4",",X","17.4",",X","","","",""
"USW00013743","2005-11","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","4.1",",X","925.2","0","0.3",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","3",",0","0",",0","12","","","","20051125",",,0","20051130","+,,0","20051123",",,0","","","20051121",",,0","20051106",",,0","-5.6",",0,25,","0",",,0,30,+","0",",T,0,23,","16.0",",,0,21,","25.0",",0,06,","352.3","0","246.6",",0","48.9",",,,0","","","","","","","","","0",",T,,0","10.12",",0","15.40",",,,0","4.85",",,,0","","","","","330",",X","330",",X","","","","","","","19.2",",X","21.9",",X","","","",""
"USW00013743","2005-12","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","3.6",",X","925.2","0","0.0",",0","11",",0","7",",0","0",",0","3",",0","3",",0","0",",0","21",",0","2",",0","0",",0","0",",0","10","","1","","20051214",",,0","20051206",",,0","20051209",",,0","","","20051215",",,0","20051224",",,0","-7.2",",0,14,","76",",,0,06,","41",",,0,09,","23.6",",,0,15,","14.4",",0,24,","845.0","0","492.7",",0","84.9",",,,0","","","","","","","","","123",",,,0","2.44",",0","6.22",",,,0","-1.34",",,,0","","","","","320",",X","310",",X","","","","","","","12.5",",X","16.5",",X","","","",""
"USW00013743","2006-01","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","-0.15",",,,W","1016.6",",,,W","1014.2",",,,W","3.60",",,,W","4.5",",W","0.0","0","0.0",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","0",",0","0",",0","14","","3","","20060107",",,0","20060131","+,,0","20060126","+,,0","4","","20060123",",,0","20060121",",,0","-3.9",",0,07,","0",",,0,31,+","0",",T,0,26,+","20.1",",,0,23,","18.3",",0,21,","1223.4","0","378.4",",0","82.5",",,,0","","","68",",,,W","51",",,,W","84",",,,W","0",",T,,0","6.13",",0","10.66",",,,0","1.59",",,,0","","","","","320",",X","330",",X","","","","","","","19.2",",X","24.1",",X","","","",""
"USW00013743","2006-02","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","-5.08",",,,W","1017.1",",,,W","1014.6",",,,W","0.59",",,,W","4.3",",W","0.0","0","0.0",",0","6",",0","5",",0","0",",0","3",",0","2",",0","0",",0","17",",0","1",",0","0",",0","0",",0","8","","2","","20060219",",,0","20060212",",,0","20060212",",,0","1","","20060212",",,0","20060216",",,0","-10.0",",0,19,","178",",,0,12,","170",",,0,12,","19.8",",,0,12,","18.9",",0,16,","1634.0","0","410.6",",0","62.6",",,,0","","","56",",,,W","38",",,,W","76",",,,W","223",",,,0","3.67",",0","8.11",",,,0","-0.77",",,,0","","","","","330",",X","320",",X","","","","","","","16.5",",X","21.0",",X","","","",""
"USW00013743","2006-03","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","-2.45",",,,W","1017.4",",,,W","1015.0",",,,W","4.24",",,,W","4.8",",W","3.0","0","3.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","6",",0","0",",0","6","","","","20060319","+,,0","20060331","+,,0","20060322","+,,0","","","20060302",",,0","20060313",",,0","-2.2",",0,19,+","0",",,0,31,+","0",",T,0,22,+","0.8",",,0,02,","29.4",",0,13,","1932.2","0","298.2",",0","1.4",",,,0","","","48",",,,W","31",",,,W","69",",,,W","0",",T,,0","8.81",",0","14.13",",,,0","3.50",",,,0","","","","","290",",X","290",",X","","","","","","","16.1",",X","20.1",",X","","","",""
"USW00013743","2006-04","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5.83",",,,W","1014.7",",,,W","1012.3",",,,W","10.50",",,,W","4.1",",W","11.3","0","8.3",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","9","","1","","20060409",",,0","20060430","+,,0","20060403",",,0","4","","20060422",",,0","20060415",",,0","1.1",",0,09,","0",",,0,30,+","0",",T,0,03,","27.4",",,0,22,","28.3",",0,15,","2032.8","0","100.6",",0","78.8",",,,0","","","57",",,,W","38",",,,W","80",",,,W","0",",T,,0","15.26",",0","20.92",",,,0","9.59",",,,0","","","","","280",",X","360",",X","","","","","","","16.1",",X","17.9",",X","","","",""
"USW00013743","2006-05","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","9.93",",,,W","1012.1",",,,W","1009.7",",,,W","13.77",",,,W","3.8",",W","59.9","0","48.6",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","2",",0","15","","","","20060501",",,0","20060531","+,,0","20060531","+,,0","4","","20060511",",,0","20060530",",,0","7.2",",0,01,","0",",,0,31,+","0",",,0,31,+","20.6",",,0,11,","35.0",",0,30,","2080.3","0","47.5",",0","56.2",",,,0","","","61",",,,W","41",",,,W","85",",,,W","0",",,,0","18.37",",0","23.84",",,,0","12.90",",,,0","","","","","310",",X","310",",X","","","","","","","12.5",",X","17.0",",X","","","",""
"USW00013743","2006-06","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","16.06",",,,W","1014.6",",,,W","1012.2",",,,W","18.91",",,,W","3.7",",W","218.8","0","158.9",",0","13",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","17","","2","","20060611",",,0","20060630","+,,0","20060630","+,,0","13","","20060625",",,0","20060618",",,0","12.2",",0,11,","0",",,0,30,+","0",",,0,30,+","131.8",",,0,25,","33.9",",0,18,","2080.3","0","0.0",",0","356.2",",,,0","","","66",",,,W","45",",,,W","88",",,,W","0",",,,0","23.63",",0","28.51",",,,0","18.75",",,,0","","","","","270",",X","270",",X","","","","","","","16.5",",X","20.6",",X","","","",""
"USW00013743","2006-07","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","20.49",",,,W","1016.2",",,,W","1013.9",",,,W","22.52",",,,W","3.6",",W","484.6","0","265.8",",0","6",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","17","","1","","20060707",",,0","20060731","+,,0","20060702",",,0","6","","20060705",",,0","20060718",",,0","16.7",",0,07,","0",",,0,31,+","0",",T,0,02,","22.1",",,0,05,","36.1",",0,18,","0.0","0","0.0",",0","90.4",",,,0","","","71",",,,W","51",",,,W","90",",,,W","0",",T,,0","26.91",",0","31.57",",,,0","22.24",",,,0","","","","","260",",X","270",",X","","","","","","","17.9",",X","23.7",",X","","","",""
"USW00013743","2006-08","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","18.32",",,,W","1015.8",",,,W","1013.5",",,,W","21.41",",,,W","3.8",",W","752.1","0","267.5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","7","","","","20060813",",,0","20060831","+,,0","20060831","+,,0","2","","20060807",",,0","20060803",",,0","16.1",",0,13,","0",",,0,31,+","0",",,0,31,+","20.1",",,0,07,","38.3",",0,03,","0.0","0","0.0",",0","26.2",",,,0","","","62",",,,W","42",",,,W","83",",,,W","0",",,,0","26.96",",0","31.77",",,,0","22.15",",,,0","","","","","260",",X","270",",X","","","","","","","14.8",",X","17.9",",X","","","",""
"USW00013743","2006-09","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","14.54",",,,W","1016.1",",,,W","1013.7",",,,W","16.67",",,,W","3.5",",W","812.1","0","60.0",",0","8",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","18","","","","20060930","+,,0","20060930","+,,0","20060930","+,,0","1","","20060901",",,0","20060909",",,0","10.0",",0,30,+","0",",,0,30,+","0",",,0,30,+","55.4",",,0,01,","29.4",",0,09,","13.8","0","13.8",",0","160.4",",,,0","","","74",",,,W","56",",,,W","91",",,,W","0",",,,0","19.87",",0","23.82",",,,0","15.93",",,,0","","","","","40",",X","290",",X","","","","","","","17.0",",X","21.0",",X","","","",""
"USW00013743","2006-10","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","7.77",",,,W","1016.0",",,,W","1013.5",",,,W","10.96",",,,W","3.5",",W","822.7","0","10.6",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","14","","","","20061015","+,,0","20061031","+,,0","20061031","+,,0","1","","20061006",",,0","20061004",",,0","3.3",",0,15,+","0",",,0,31,+","0",",,0,31,+","33.3",",,0,06,","27.8",",0,04,","157.4","0","143.6",",0","128.6",",,,0","","","69",",,,W","49",",,,W","89",",,,W","0",",,,0","14.04",",0","18.99",",,,0","9.10",",,,0","","","","","290",",X","290",",X","","","","","","","16.5",",X","21.5",",X","","","",""
"USW00013743","2006-11","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","5.24",",,,W","1019.4",",,,W","1016.8",",,,W","8.02",",,,W","3.6",",W","822.7","0","0.0",",0","8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","1",",0","0",",0","5",",0","0",",0","16","","3","","20061104",",,0","20061130","+,,0","20061130","+,,0","1","","20061108",",,0","20061110",",,0","-1.7",",0,04,","0",",,0,30,+","0",",,0,30,+","37.6",",,0,08,","23.3",",0,10,","395.6","0","238.2",",0","131.3",",,,0","","","74",",,,W","56",",,,W","89",",,,W","0",",,,0","10.39",",0","14.69",",,,0","6.10",",,,0","","","","","150","1,X","170","1,X","","","","","","","16.1","1,X","21.9","1,X","","","",""
"USW00013743","2006-12","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","0.09",",,,W","1023.5",",,,W","1020.8",",,,W","4.11",",,,W","3.2",",X","822.7","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","2",",0","0",",0","10","","4","","20061209",",,0","20061231","+,,0","20061207",",,0","","","20061222",",,0","20061201",",,0","-7.2",",0,09,","0",",,0,31,+","0",",T,0,07,","17.8",",,0,22,","23.9",",0,01,","753.7","0","358.1",",0","39.5",",,,0","","","65",",,,W","46",",,,W","82",",,,W","0",",T,,0","6.78",",0","11.57",",,,0","1.99",",,,0","","","","","190",",X","200","1,X","","","","","","","16.5",",X","21.5","1,X","","","",""
"USW00013743","2007-01","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","-2.29",",,,W","1019.7","1,,,W","1017.1","1,,,W","2.23",",,,W","4.1",",W","0.0","0","0.0",",0","11",",0","5",",0","1",",0","1",",0","1",",0","0",",0","20",",0","1",",0","1",",0","0",",0","10","","1","","20070126",",,0","20070122",",,0","20070121",",,0","","","20070101",",,0","20070106",",,0","-9.4",",0,26,","25",",,0,22,","30",",,0,21,","26.2",",,0,01,","22.8",",0,06,","1172.3","0","418.6",",0","62.5",",,,0","","","63",",,,W","46",",,,W","83",",,,W","33",",,,0","4.83",",0","8.98",",,,0","0.68",",,,0","","","","","320","2,X","320","3,X","","","","","","","14.8","2,X","19.2","3,X","","","",""
"USW00013743","2007-02","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","-9.32",",,,W","1017.1",",,,W","1014.6",",,,W","-3.23",",,,W","4.5",",W","0.0","0","0.0",",0","9",",0","4",",0","0",",0","9",",0","2",",0","0",",0","25",",0","6",",0","0",",0","0",",0","12","","2","","20070206",",,0","20070226",",,0","20070225",",,0","1","","20070214",",,0","20070222",",,0","-12.2",",0,06,","76",",,0,26,","74",",,0,25,","22.6",",,0,14,","15.0",",0,22,","1703.5","0","531.2",",0","56.5",",,,0","","","55",",,,W","38",",,,W","76",",,,W","151",",,,0","-0.64",",0","3.37",",,,0","-4.64",",,,0","","","","","300","1,X","320","1,X","","","","","","","16.5","1,X","24.6","1,X","","","",""
"USW00013743","2007-03","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","-0.52",",,,W","1021.7",",,,W","1019.2",",,,W","4.96",",,,W","4.6",",W","2.0","0","2.0",",0","8",",0","5",",0","1",",0","1",",0","1",",0","0",",0","10",",0","1",",0","7",",0","0",",0","11","","1","","20070308","+,,0","20070308",",,0","20070307",",,0","","","20070316",",,0","20070327",",,0","-6.7",",0,08,+","25",",,0,08,","46",",,0,07,","45.5",",,0,16,","28.3",",0,27,","2003.3","0","299.8",",0","81.0",",,,0","","","56",",,,W","36",",,,W","78",",,,W","49",",,,0","8.72",",0","14.46",",,,0","2.99",",,,0","","","","","330","1,X","330","1,X","","","","","","","16.5","1,X","19.7","1,X","","","",""
